id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
201954,2013,5,10,646.0,647,-1.0,748.0,759,-11.0,EV,4241,N16559,EWR,DCA,37.0,199,6,47,2013-05-10 06:00:00,ExpressJet Airlines Inc.
295722,2013,8,17,1341.0,1340,1.0,1547.0,1555,-8.0,WN,707,N727SW,EWR,PHX,288.0,2133,13,40,2013-08-17 13:00:00,Southwest Airlines Co.
173058,2013,4,9,1245.0,1211,34.0,1339.0,1318,21.0,EV,4586,N11119,EWR,SYR,39.0,195,12,11,2013-04-09 12:00:00,ExpressJet Airlines Inc.
179356,2013,4,16,641.0,653,-12.0,902.0,918,-16.0,UA,343,N585UA,LGA,DEN,240.0,1620,6,53,2013-04-16 06:00:00,United Air Lines Inc.
335033,2013,9,29,851.0,900,-9.0,1003.0,1025,-22.0,US,2173,N957UW,LGA,DCA,43.0,214,9,0,2013-09-29 09:00:00,US Airways Inc.
123020,2013,2,14,1346.0,1350,-4.0,1547.0,1545,2.0,MQ,4577,N546MQ,LGA,CLT,93.0,544,13,50,2013-02-14 13:00:00,Envoy Air
117191,2013,2,7,1823.0,1830,-7.0,2130.0,2205,-35.0,AA,269,N3GCAA,JFK,SEA,338.0,2422,18,30,2013-02-07 18:00:00,American Airlines Inc.
189569,2013,4,26,1830.0,1632,118.0,2020.0,1811,129.0,EV,4702,N13161,EWR,GSO,69.0,445,16,32,2013-04-26 16:00:00,ExpressJet Airlines Inc.
13801,2013,1,16,1859.0,1900,-1.0,2004.0,2015,-11.0,US,2187,N762US,LGA,DCA,47.0,214,19,0,2013-01-16 19:00:00,US Airways Inc.
314044,2013,9,6,1027.0,1030,-3.0,1308.0,1335,-27.0,AA,179,N324AA,JFK,SFO,316.0,2586,10,30,2013-09-06 10:00:00,American Airlines Inc.
35099,2013,10,9,1552.0,1436,76.0,1703.0,1559,64.0,EV,5713,N826AS,LGA,IAD,46.0,229,14,36,2013-10-09 14:00:00,ExpressJet Airlines Inc.
278625,2013,7,30,1752.0,1729,23.0,1914.0,1855,19.0,EV,4224,N11535,EWR,MKE,114.0,725,17,29,2013-07-30 17:00:00,ExpressJet Airlines Inc.
207862,2013,5,16,1353.0,1400,-7.0,1451.0,1506,-15.0,US,2130,N947UW,LGA,BOS,39.0,184,14,0,2013-05-16 14:00:00,US Airways Inc.
220279,2013,5,30,620.0,624,-4.0,729.0,746,-17.0,UA,1686,N13718,EWR,BOS,43.0,200,6,24,2013-05-30 06:00:00,United Air Lines Inc.
94526,2013,12,13,726.0,729,-3.0,834.0,845,-11.0,EV,4233,N13992,EWR,BTV,50.0,266,7,29,2013-12-13 07:00:00,ExpressJet Airlines Inc.
100743,2013,12,19,2141.0,2116,25.0,12.0,2349,23.0,EV,4147,N11164,EWR,ATL,116.0,746,21,16,2013-12-19 21:00:00,ExpressJet Airlines Inc.
123829,2013,2,15,1030.0,1030,0.0,1337.0,1415,-38.0,VX,23,N841VA,JFK,SFO,348.0,2586,10,30,2013-02-15 10:00:00,Virgin America
161053,2013,3,27,1532.0,1538,-6.0,1840.0,1857,-17.0,B6,137,N571JB,JFK,RSW,153.0,1074,15,38,2013-03-27 15:00:00,JetBlue Airways
244404,2013,6,24,1748.0,1740,8.0,2025.0,2015,10.0,WN,345,N421LV,LGA,DEN,218.0,1620,17,40,2013-06-24 17:00:00,Southwest Airlines Co.
162678,2013,3,29,905.0,910,-5.0,1039.0,1053,-14.0,B6,885,N184JB,JFK,RDU,73.0,427,9,10,2013-03-29 09:00:00,JetBlue Airways
208748,2013,5,17,1153.0,1155,-2.0,1257.0,1310,-13.0,MQ,4425,N827MQ,JFK,DCA,48.0,213,11,55,2013-05-17 11:00:00,Envoy Air
164825,2013,3,31,1738.0,1740,-2.0,2003.0,2021,-18.0,B6,179,N746JB,JFK,PHX,302.0,2153,17,40,2013-03-31 17:00:00,JetBlue Airways
140738,2013,3,5,2047.0,2055,-8.0,2239.0,2250,-11.0,MQ,4573,N730MQ,LGA,DTW,88.0,502,20,55,2013-03-05 20:00:00,Envoy Air
312825,2013,9,5,645.0,648,-3.0,922.0,955,-33.0,UA,382,N481UA,EWR,SEA,321.0,2402,6,48,2013-09-05 06:00:00,United Air Lines Inc.
262521,2013,7,14,650.0,655,-5.0,748.0,815,-27.0,WN,428,N440LV,LGA,MKE,100.0,738,6,55,2013-07-14 06:00:00,Southwest Airlines Co.
230607,2013,6,10,813.0,815,-2.0,1004.0,1033,-29.0,DL,914,N367NW,LGA,DEN,210.0,1620,8,15,2013-06-10 08:00:00,Delta Air Lines Inc.
91650,2013,12,10,719.0,720,-1.0,925.0,855,30.0,WN,1975,N462WN,EWR,BNA,151.0,748,7,20,2013-12-10 07:00:00,Southwest Airlines Co.
185854,2013,4,22,,1730,,,1901,,EV,4353,N17560,EWR,BNA,,748,17,30,2013-04-22 17:00:00,ExpressJet Airlines Inc.
94128,2013,12,12,1703.0,1705,-2.0,1911.0,1909,2.0,US,894,N561UW,LGA,CLT,88.0,544,17,5,2013-12-12 17:00:00,US Airways Inc.
267654,2013,7,19,907.0,901,6.0,1105.0,1100,5.0,EV,5810,N16976,EWR,CLT,77.0,529,9,1,2013-07-19 09:00:00,ExpressJet Airlines Inc.
230017,2013,6,9,1527.0,1529,-2.0,1823.0,1844,-21.0,UA,1668,N75426,EWR,SFO,334.0,2565,15,29,2013-06-09 15:00:00,United Air Lines Inc.
279777,2013,7,31,2015.0,1932,43.0,2255.0,2228,27.0,B6,225,N561JB,JFK,TPA,139.0,1005,19,32,2013-07-31 19:00:00,JetBlue Airways
208528,2013,5,17,801.0,800,1.0,1045.0,1105,-20.0,B6,25,N657JB,JFK,FLL,135.0,1069,8,0,2013-05-17 08:00:00,JetBlue Airways
294586,2013,8,16,907.0,900,7.0,1155.0,1157,-2.0,DL,1885,N915DE,LGA,MCO,137.0,950,9,0,2013-08-16 09:00:00,Delta Air Lines Inc.
270757,2013,7,22,1625.0,1605,20.0,2136.0,1925,131.0,DL,1394,N3746H,JFK,PDX,342.0,2454,16,5,2013-07-22 16:00:00,Delta Air Lines Inc.
134844,2013,2,27,1531.0,1500,31.0,1720.0,1653,27.0,US,720,N187US,EWR,CLT,88.0,529,15,0,2013-02-27 15:00:00,US Airways Inc.
315365,2013,9,7,2118.0,2120,-2.0,2324.0,2351,-27.0,EV,4377,N17196,EWR,JAX,108.0,820,21,20,2013-09-07 21:00:00,ExpressJet Airlines Inc.
210564,2013,5,19,1454.0,1455,-1.0,1736.0,1754,-18.0,UA,1744,N21723,LGA,IAH,190.0,1416,14,55,2013-05-19 14:00:00,United Air Lines Inc.
140891,2013,3,6,636.0,645,-9.0,841.0,846,-5.0,US,1281,N536UW,EWR,CLT,83.0,529,6,45,2013-03-06 06:00:00,US Airways Inc.
71256,2013,11,17,1825.0,1829,-4.0,2037.0,2033,4.0,US,1751,N187US,EWR,CLT,87.0,529,18,29,2013-11-17 18:00:00,US Airways Inc.
180523,2013,4,17,944.0,940,4.0,1225.0,1235,-10.0,VX,251,N853VA,JFK,LAS,315.0,2248,9,40,2013-04-17 09:00:00,Virgin America
303140,2013,8,25,1323.0,1316,7.0,1545.0,1604,-19.0,UA,1054,N14118,EWR,LAX,296.0,2454,13,16,2013-08-25 13:00:00,United Air Lines Inc.
50275,2013,10,25,1853.0,1840,13.0,2112.0,2116,-4.0,DL,87,N854NW,JFK,ATL,104.0,760,18,40,2013-10-25 18:00:00,Delta Air Lines Inc.
243074,2013,6,23,1015.0,1017,-2.0,1117.0,1124,-7.0,B6,518,N249JB,JFK,BOS,38.0,187,10,17,2013-06-23 10:00:00,JetBlue Airways
217864,2013,5,27,1523.0,1530,-7.0,1807.0,1837,-30.0,9E,3325,N912XJ,JFK,DFW,178.0,1391,15,30,2013-05-27 15:00:00,Endeavor Air Inc.
28770,2013,10,2,1838.0,1720,78.0,2040.0,1920,80.0,MQ,3556,N9EAMQ,LGA,DTW,78.0,502,17,20,2013-10-02 17:00:00,Envoy Air
50568,2013,10,26,802.0,804,-2.0,1048.0,1109,-21.0,UA,785,N811UA,EWR,LAX,323.0,2454,8,4,2013-10-26 08:00:00,United Air Lines Inc.
259938,2013,7,11,1026.0,1030,-4.0,1254.0,1325,-31.0,UA,1257,N37252,LGA,IAH,184.0,1416,10,30,2013-07-11 10:00:00,United Air Lines Inc.
162242,2013,3,28,1836.0,1840,-4.0,2130.0,2205,-35.0,DL,1643,N3745B,JFK,SEA,327.0,2422,18,40,2013-03-28 18:00:00,Delta Air Lines Inc.
140203,2013,3,5,1124.0,1135,-11.0,1305.0,1330,-25.0,MQ,4553,N719MQ,LGA,CLE,70.0,419,11,35,2013-03-05 11:00:00,Envoy Air
76605,2013,11,23,857.0,900,-3.0,1257.0,1215,42.0,DL,422,N710TW,JFK,LAX,378.0,2475,9,0,2013-11-23 09:00:00,Delta Air Lines Inc.
63672,2013,11,9,1153.0,1200,-7.0,1428.0,1444,-16.0,B6,1711,N804JB,JFK,LAS,310.0,2248,12,0,2013-11-09 12:00:00,JetBlue Airways
171237,2013,4,7,1457.0,1501,-4.0,1717.0,1730,-13.0,UA,745,N576UA,LGA,DEN,230.0,1620,15,1,2013-04-07 15:00:00,United Air Lines Inc.
303221,2013,8,25,1457.0,1459,-2.0,1722.0,1746,-24.0,B6,581,N373JB,JFK,HOU,175.0,1428,14,59,2013-08-25 14:00:00,JetBlue Airways
23041,2013,1,27,1627.0,1635,-8.0,1810.0,1841,-31.0,B6,1085,N203JB,JFK,CLT,81.0,541,16,35,2013-01-27 16:00:00,JetBlue Airways
34484,2013,10,8,2220.0,2137,43.0,111.0,27,44.0,B6,1371,N633JB,LGA,FLL,152.0,1076,21,37,2013-10-08 21:00:00,JetBlue Airways
131367,2013,2,23,1714.0,1610,64.0,1854.0,1731,83.0,9E,3885,N8933B,JFK,PHL,34.0,94,16,10,2013-02-23 16:00:00,Endeavor Air Inc.
333792,2013,9,27,1528.0,1505,23.0,1726.0,1655,31.0,MQ,3391,N720MQ,LGA,CMH,75.0,479,15,5,2013-09-27 15:00:00,Envoy Air
169186,2013,4,5,813.0,815,-2.0,931.0,1000,-29.0,EV,5166,N759EV,LGA,BNA,112.0,764,8,15,2013-04-05 08:00:00,ExpressJet Airlines Inc.
39054,2013,10,14,600.0,600,0.0,812.0,815,-3.0,FL,345,N344AT,LGA,ATL,110.0,762,6,0,2013-10-14 06:00:00,AirTran Airways Corporation
56826,2013,11,1,2222.0,1930,172.0,38.0,2159,159.0,DL,2142,N784NC,EWR,ATL,115.0,746,19,30,2013-11-01 19:00:00,Delta Air Lines Inc.
206904,2013,5,15,1423.0,1430,-7.0,1529.0,1555,-26.0,EV,5699,N826AS,LGA,IAD,47.0,229,14,30,2013-05-15 14:00:00,ExpressJet Airlines Inc.
161614,2013,3,28,802.0,735,27.0,939.0,918,21.0,EV,3809,N13914,EWR,GSO,68.0,445,7,35,2013-03-28 07:00:00,ExpressJet Airlines Inc.
272296,2013,7,24,800.0,800,0.0,1214.0,1200,14.0,AA,655,N5EVAA,JFK,STT,210.0,1623,8,0,2013-07-24 08:00:00,American Airlines Inc.
214016,2013,5,23,650.0,653,-3.0,833.0,859,-26.0,EV,4535,N14143,EWR,MSP,140.0,1008,6,53,2013-05-23 06:00:00,ExpressJet Airlines Inc.
243701,2013,6,23,2133.0,2125,8.0,12.0,2359,13.0,UA,1139,N76254,EWR,DEN,241.0,1605,21,25,2013-06-23 21:00:00,United Air Lines Inc.
263156,2013,7,14,1806.0,1800,6.0,1909.0,1915,-6.0,US,2185,N716UW,LGA,DCA,38.0,214,18,0,2013-07-14 18:00:00,US Airways Inc.
78764,2013,11,25,1734.0,1730,4.0,2047.0,2055,-8.0,AA,2351,N368AA,JFK,MIA,158.0,1089,17,30,2013-11-25 17:00:00,American Airlines Inc.
294867,2013,8,16,1443.0,1443,0.0,1756.0,1800,-4.0,UA,1546,N76505,EWR,SFO,333.0,2565,14,43,2013-08-16 14:00:00,United Air Lines Inc.
123046,2013,2,14,1421.0,1414,7.0,1633.0,1615,18.0,EV,4229,N17159,EWR,CHS,112.0,628,14,14,2013-02-14 14:00:00,ExpressJet Airlines Inc.
179681,2013,4,16,1243.0,1246,-3.0,1446.0,1456,-10.0,EV,4530,N11164,EWR,MCI,162.0,1092,12,46,2013-04-16 12:00:00,ExpressJet Airlines Inc.
283416,2013,8,4,1845.0,1838,7.0,2040.0,2017,23.0,B6,1202,N323JB,JFK,BUF,58.0,301,18,38,2013-08-04 18:00:00,JetBlue Airways
307974,2013,8,30,1251.0,1250,1.0,1543.0,1547,-4.0,DL,1375,N3764D,JFK,SLC,265.0,1990,12,50,2013-08-30 12:00:00,Delta Air Lines Inc.
198818,2013,5,6,1913.0,1905,8.0,2109.0,2132,-23.0,9E,3367,N906XJ,JFK,CVG,81.0,589,19,5,2013-05-06 19:00:00,Endeavor Air Inc.
84947,2013,12,2,1826.0,1830,-4.0,2106.0,2124,-18.0,B6,183,N766JB,JFK,MCO,132.0,944,18,30,2013-12-02 18:00:00,JetBlue Airways
42191,2013,10,17,855.0,900,-5.0,1212.0,1211,1.0,DL,120,N713TW,JFK,LAX,331.0,2475,9,0,2013-10-17 09:00:00,Delta Air Lines Inc.
107118,2013,12,27,901.0,900,1.0,1222.0,1220,2.0,AA,2335,N3GAAA,LGA,MIA,162.0,1096,9,0,2013-12-27 09:00:00,American Airlines Inc.
45533,2013,10,20,2203.0,1930,153.0,2315.0,2056,139.0,EV,4224,N12201,EWR,MKE,113.0,725,19,30,2013-10-20 19:00:00,ExpressJet Airlines Inc.
163131,2013,3,29,1718.0,1729,-11.0,2034.0,2057,-23.0,UA,512,N508UA,JFK,SFO,355.0,2586,17,29,2013-03-29 17:00:00,United Air Lines Inc.
335696,2013,9,29,2015.0,2016,-1.0,2150.0,2154,-4.0,EV,4106,N16571,EWR,GSO,63.0,445,20,16,2013-09-29 20:00:00,ExpressJet Airlines Inc.
90703,2013,12,9,743.0,746,-3.0,1054.0,1050,4.0,B6,163,N531JB,JFK,SRQ,170.0,1041,7,46,2013-12-09 07:00:00,JetBlue Airways
217941,2013,5,27,1622.0,1629,-7.0,1900.0,1853,7.0,US,17,N509AY,JFK,PHX,299.0,2153,16,29,2013-05-27 16:00:00,US Airways Inc.
90518,2013,12,8,2313.0,2250,23.0,37.0,2356,41.0,B6,1816,N351JB,JFK,SYR,48.0,209,22,50,2013-12-08 22:00:00,JetBlue Airways
247013,2013,6,27,923.0,915,8.0,1159.0,1215,-16.0,VX,161,N854VA,EWR,LAX,303.0,2454,9,15,2013-06-27 09:00:00,Virgin America
2967,2013,1,4,955.0,1000,-5.0,1219.0,1239,-20.0,DL,1847,N623DL,LGA,ATL,115.0,762,10,0,2013-01-04 10:00:00,Delta Air Lines Inc.
222776,2013,6,1,1658.0,1700,-2.0,2016.0,2025,-9.0,AA,181,N327AA,JFK,LAX,323.0,2475,17,0,2013-06-01 17:00:00,American Airlines Inc.
197501,2013,5,5,1400.0,1357,3.0,1558.0,1556,2.0,EV,4687,N12924,EWR,CVG,89.0,569,13,57,2013-05-05 13:00:00,ExpressJet Airlines Inc.
6001,2013,1,7,1946.0,1925,21.0,2308.0,2235,33.0,DL,2370,N329NB,LGA,PBI,146.0,1035,19,25,2013-01-07 19:00:00,Delta Air Lines Inc.
48728,2013,10,24,910.0,900,10.0,1210.0,1228,-18.0,DL,431,N722TW,JFK,SFO,330.0,2586,9,0,2013-10-24 09:00:00,Delta Air Lines Inc.
131283,2013,2,23,1547.0,1545,2.0,1854.0,1858,-4.0,UA,983,N421UA,EWR,RSW,160.0,1068,15,45,2013-02-23 15:00:00,United Air Lines Inc.
245786,2013,6,26,619.0,614,5.0,853.0,858,-5.0,UA,1115,N39475,EWR,TPA,136.0,997,6,14,2013-06-26 06:00:00,United Air Lines Inc.
34472,2013,10,8,2125.0,2130,-5.0,2330.0,2359,-29.0,B6,97,N827JB,JFK,DEN,213.0,1626,21,30,2013-10-08 21:00:00,JetBlue Airways
78578,2013,11,25,1449.0,1451,-2.0,1601.0,1606,-5.0,EV,3274,N26545,EWR,BUF,52.0,282,14,51,2013-11-25 14:00:00,ExpressJet Airlines Inc.
128943,2013,2,21,610.0,615,-5.0,841.0,842,-1.0,DL,575,N346NB,EWR,ATL,120.0,746,6,15,2013-02-21 06:00:00,Delta Air Lines Inc.
293115,2013,8,14,1812.0,1729,43.0,2116.0,2001,75.0,UA,722,N536UA,EWR,IAH,202.0,1400,17,29,2013-08-14 17:00:00,United Air Lines Inc.
36597,2013,10,11,746.0,748,-2.0,943.0,945,-2.0,B6,1273,N184JB,JFK,CHS,92.0,636,7,48,2013-10-11 07:00:00,JetBlue Airways
90510,2013,12,8,2251.0,2100,111.0,141.0,2329,132.0,B6,775,N228JB,JFK,MSY,198.0,1182,21,0,2013-12-08 21:00:00,JetBlue Airways
330751,2013,9,24,1400.0,1400,0.0,1637.0,1630,7.0,DL,2247,N6705Y,LGA,ATL,113.0,762,14,0,2013-09-24 14:00:00,Delta Air Lines Inc.
291754,2013,8,13,1317.0,1248,29.0,1608.0,1543,25.0,UA,1164,N24706,EWR,FLL,152.0,1065,12,48,2013-08-13 12:00:00,United Air Lines Inc.
265773,2013,7,17,1151.0,1115,36.0,1314.0,1230,44.0,MQ,3718,N544MQ,EWR,ORD,105.0,719,11,15,2013-07-17 11:00:00,Envoy Air
326687,2013,9,20,554.0,600,-6.0,846.0,901,-15.0,UA,1439,N38443,EWR,LAX,324.0,2454,6,0,2013-09-20 06:00:00,United Air Lines Inc.
32386,2013,10,6,1859.0,1900,-1.0,2214.0,2134,40.0,DL,947,N972DL,LGA,ATL,117.0,762,19,0,2013-10-06 19:00:00,Delta Air Lines Inc.
30188,2013,10,4,904.0,910,-6.0,1155.0,1229,-34.0,DL,874,N368NB,LGA,MIA,141.0,1096,9,10,2013-10-04 09:00:00,Delta Air Lines Inc.
132050,2013,2,24,1534.0,1535,-1.0,1836.0,1850,-14.0,AA,763,N3ARAA,LGA,DFW,216.0,1389,15,35,2013-02-24 15:00:00,American Airlines Inc.
41082,2013,10,16,704.0,704,0.0,954.0,1024,-30.0,DL,1415,N3746H,JFK,SLC,255.0,1990,7,4,2013-10-16 07:00:00,Delta Air Lines Inc.
106240,2013,12,26,1026.0,1030,-4.0,1316.0,1355,-39.0,AA,179,N348AA,JFK,SFO,329.0,2586,10,30,2013-12-26 10:00:00,American Airlines Inc.
286578,2013,8,7,2148.0,2125,23.0,44.0,2354,50.0,B6,97,N597JB,JFK,DEN,237.0,1626,21,25,2013-08-07 21:00:00,JetBlue Airways
238301,2013,6,18,909.0,915,-6.0,1143.0,1210,-27.0,AA,1,N329AA,JFK,LAX,311.0,2475,9,15,2013-06-18 09:00:00,American Airlines Inc.
264388,2013,7,15,2245.0,2140,65.0,4.0,2310,54.0,MQ,3317,N6EAMQ,LGA,RDU,62.0,431,21,40,2013-07-15 21:00:00,Envoy Air
216960,2013,5,26,1351.0,1355,-4.0,1620.0,1643,-23.0,B6,1783,N507JB,JFK,MCO,127.0,944,13,55,2013-05-26 13:00:00,JetBlue Airways
93652,2013,12,12,837.0,840,-3.0,1115.0,1115,0.0,MQ,3419,N512MQ,LGA,ATL,112.0,762,8,40,2013-12-12 08:00:00,Envoy Air
3550,2013,1,4,2045.0,2029,16.0,2359.0,2350,9.0,B6,165,N648JB,JFK,PDX,350.0,2454,20,29,2013-01-04 20:00:00,JetBlue Airways
309408,2013,9,1,1039.0,1040,-1.0,1217.0,1232,-15.0,DL,1269,N360NB,LGA,MEM,140.0,963,10,40,2013-09-01 10:00:00,Delta Air Lines Inc.
17196,2013,1,20,1919.0,1859,20.0,2217.0,2214,3.0,DL,1435,N938DL,LGA,TPA,158.0,1010,18,59,2013-01-20 18:00:00,Delta Air Lines Inc.
126639,2013,2,18,1557.0,1558,-1.0,1658.0,1715,-17.0,UA,1116,N33284,EWR,BOS,45.0,200,15,58,2013-02-18 15:00:00,United Air Lines Inc.
318719,2013,9,11,1354.0,1359,-5.0,1618.0,1654,-36.0,AA,1151,N3JUAA,LGA,DFW,179.0,1389,13,59,2013-09-11 13:00:00,American Airlines Inc.
101886,2013,12,21,737.0,730,7.0,1050.0,1105,-15.0,VX,183,N852VA,EWR,SFO,355.0,2565,7,30,2013-12-21 07:00:00,Virgin America
35631,2013,10,10,803.0,810,-7.0,1059.0,1119,-20.0,UA,327,N825UA,EWR,PDX,319.0,2434,8,10,2013-10-10 08:00:00,United Air Lines Inc.
78057,2013,11,24,,1730,,,2050,,AA,1185,,LGA,DFW,,1389,17,30,2013-11-24 17:00:00,American Airlines Inc.
267645,2013,7,19,858.0,901,-3.0,1125.0,1158,-33.0,UA,1626,N16703,EWR,SAN,294.0,2425,9,1,2013-07-19 09:00:00,United Air Lines Inc.
161586,2013,3,28,737.0,740,-3.0,1021.0,1044,-23.0,B6,341,N633JB,JFK,SRQ,148.0,1041,7,40,2013-03-28 07:00:00,JetBlue Airways
232507,2013,6,12,720.0,645,35.0,930.0,912,18.0,UA,327,N811UA,EWR,ATL,102.0,746,6,45,2013-06-12 06:00:00,United Air Lines Inc.
121357,2013,2,12,1631.0,1639,-8.0,1751.0,1753,-2.0,B6,1176,N266JB,EWR,BOS,47.0,200,16,39,2013-02-12 16:00:00,JetBlue Airways
30910,2013,10,4,2146.0,2156,-10.0,2252.0,2308,-16.0,UA,523,N801UA,EWR,BOS,39.0,200,21,56,2013-10-04 21:00:00,United Air Lines Inc.
332422,2013,9,26,844.0,825,19.0,1203.0,1148,15.0,UA,397,N518UA,JFK,SFO,342.0,2586,8,25,2013-09-26 08:00:00,United Air Lines Inc.
8690,2013,1,10,1857.0,1859,-2.0,2226.0,2247,-21.0,B6,179,N524JB,JFK,PHX,301.0,2153,18,59,2013-01-10 18:00:00,JetBlue Airways
112056,2013,2,1,1856.0,1900,-4.0,2011.0,2018,-7.0,EV,5714,N829AS,JFK,IAD,46.0,228,19,0,2013-02-01 19:00:00,ExpressJet Airlines Inc.
218199,2013,5,27,2033.0,2030,3.0,2356.0,2356,0.0,B6,677,N507JB,JFK,LAX,325.0,2475,20,30,2013-05-27 20:00:00,JetBlue Airways
133457,2013,2,26,626.0,630,-4.0,809.0,810,-1.0,EV,4088,N17560,EWR,RDU,74.0,416,6,30,2013-02-26 06:00:00,ExpressJet Airlines Inc.
300975,2013,8,22,,1600,,,1747,,EV,5091,N717EV,LGA,PIT,,335,16,0,2013-08-22 16:00:00,ExpressJet Airlines Inc.
193043,2013,4,30,1549.0,1600,-11.0,1910.0,1901,9.0,B6,509,N653JB,EWR,FLL,164.0,1065,16,0,2013-04-30 16:00:00,JetBlue Airways
230730,2013,6,10,1017.0,1020,-3.0,1207.0,1206,1.0,US,1501,N108UW,EWR,CLT,88.0,529,10,20,2013-06-10 10:00:00,US Airways Inc.
255574,2013,7,6,1855.0,1859,-4.0,2100.0,2147,-47.0,B6,711,N613JB,JFK,LAS,282.0,2248,18,59,2013-07-06 18:00:00,JetBlue Airways
40222,2013,10,15,830.0,836,-6.0,927.0,944,-17.0,B6,2280,N236JB,EWR,BOS,36.0,200,8,36,2013-10-15 08:00:00,JetBlue Airways
117513,2013,2,8,801.0,800,1.0,1158.0,1125,33.0,UA,397,N557UA,JFK,SFO,358.0,2586,8,0,2013-02-08 08:00:00,United Air Lines Inc.
2827,2013,1,4,745.0,755,-10.0,1008.0,1012,-4.0,9E,4023,N8525B,EWR,CVG,98.0,569,7,55,2013-01-04 07:00:00,Endeavor Air Inc.
95636,2013,12,14,1054.0,1048,6.0,1426.0,1354,32.0,B6,971,N520JB,LGA,FLL,163.0,1076,10,48,2013-12-14 10:00:00,JetBlue Airways
142651,2013,3,7,2200.0,2105,55.0,2358.0,2259,59.0,EV,4700,N15572,EWR,CLT,83.0,529,21,5,2013-03-07 21:00:00,ExpressJet Airlines Inc.
27518,2013,10,1,1432.0,1435,-3.0,1702.0,1732,-30.0,DL,1902,N321NB,LGA,PBI,134.0,1035,14,35,2013-10-01 14:00:00,Delta Air Lines Inc.
246066,2013,6,26,1104.0,857,127.0,1453.0,1255,118.0,UA,1216,N75428,EWR,SJU,209.0,1608,8,57,2013-06-26 08:00:00,United Air Lines Inc.
46544,2013,10,22,551.0,600,-9.0,647.0,659,-12.0,US,2167,N763US,LGA,DCA,43.0,214,6,0,2013-10-22 06:00:00,US Airways Inc.
155317,2013,3,21,1252.0,1245,7.0,1546.0,1545,1.0,WN,1637,N625SW,EWR,HOU,217.0,1411,12,45,2013-03-21 12:00:00,Southwest Airlines Co.
62081,2013,11,7,1736.0,1730,6.0,2059.0,2046,13.0,B6,359,N570JB,JFK,BUR,349.0,2465,17,30,2013-11-07 17:00:00,JetBlue Airways
185851,2013,4,22,,1459,,,1720,,EV,5276,N752EV,LGA,CHS,,641,14,59,2013-04-22 14:00:00,ExpressJet Airlines Inc.
108563,2013,12,28,1939.0,1950,-11.0,2110.0,2202,-52.0,DL,2131,N332NB,LGA,DTW,76.0,502,19,50,2013-12-28 19:00:00,Delta Air Lines Inc.
302128,2013,8,24,811.0,800,11.0,935.0,938,-3.0,B6,885,N346JB,JFK,RDU,64.0,427,8,0,2013-08-24 08:00:00,JetBlue Airways
157281,2013,3,23,1450.0,1445,5.0,1854.0,1744,70.0,B6,63,N507JB,JFK,TPA,186.0,1005,14,45,2013-03-23 14:00:00,JetBlue Airways
281790,2013,8,2,2059.0,2059,0.0,2308.0,2322,-14.0,DL,1247,N976DL,LGA,ATL,104.0,762,20,59,2013-08-02 20:00:00,Delta Air Lines Inc.
61411,2013,11,7,600.0,600,0.0,826.0,827,-1.0,DL,1377,N373DA,LGA,ATL,122.0,762,6,0,2013-11-07 06:00:00,Delta Air Lines Inc.
46688,2013,10,22,759.0,805,-6.0,934.0,1000,-26.0,EV,5242,N754EV,LGA,GSO,79.0,461,8,5,2013-10-22 08:00:00,ExpressJet Airlines Inc.
41326,2013,10,16,1057.0,1100,-3.0,1230.0,1250,-20.0,WN,1341,N7739A,LGA,BNA,122.0,764,11,0,2013-10-16 11:00:00,Southwest Airlines Co.
294537,2013,8,16,822.0,825,-3.0,1057.0,1108,-11.0,DL,1959,N3742C,JFK,MCO,133.0,944,8,25,2013-08-16 08:00:00,Delta Air Lines Inc.
303886,2013,8,26,842.0,850,-8.0,942.0,1014,-32.0,9E,3492,N925XJ,JFK,DCA,40.0,213,8,50,2013-08-26 08:00:00,Endeavor Air Inc.
318299,2013,9,11,629.0,630,-1.0,756.0,813,-17.0,EV,4334,N16981,EWR,CMH,68.0,463,6,30,2013-09-11 06:00:00,ExpressJet Airlines Inc.
6841,2013,1,8,1841.0,1845,-4.0,2046.0,2050,-4.0,EV,4227,N13958,EWR,GRR,96.0,605,18,45,2013-01-08 18:00:00,ExpressJet Airlines Inc.
81734,2013,11,29,850.0,750,60.0,1341.0,1255,46.0,AA,936,N5FHAA,JFK,STT,211.0,1623,7,50,2013-11-29 07:00:00,American Airlines Inc.
321954,2013,9,15,753.0,759,-6.0,910.0,934,-24.0,AA,307,N4YAAA,LGA,ORD,121.0,733,7,59,2013-09-15 07:00:00,American Airlines Inc.
39408,2013,10,14,1152.0,1155,-3.0,1420.0,1437,-17.0,UA,566,N559UA,EWR,IAH,185.0,1400,11,55,2013-10-14 11:00:00,United Air Lines Inc.
88510,2013,12,6,1402.0,900,302.0,1617.0,1133,284.0,DL,651,N978AT,EWR,ATL,115.0,746,9,0,2013-12-06 09:00:00,Delta Air Lines Inc.
101706,2013,12,20,2120.0,2005,75.0,2348.0,2256,52.0,B6,883,N703JB,JFK,MCO,125.0,944,20,5,2013-12-20 20:00:00,JetBlue Airways
